"abbrev_state","code_school","name_school","address","phone_number","geom","abrev","long","lat"
"46746","PI","22","IFPI - CAMPUS AVANCADO JOSE DE FREITAS","RUA HERCULANO DA ROCHA, S/N BEZERRO. 64110-000 José de Freitas - PI.","(86) 994078731",c(-42.6104922, -4.7651331),"IF",-42.6104922,-4.7651331
"46748","PI","22","IFPI - CAMPUS AVANCADO PIO IX","PI 142, KM 2, ZONA RURAL. 64660-000 Pio IX - PI.","",c(-40.6172947, -6.8526653),"IF",-40.6172947,-6.8526653
"47100","PI","22","IFPI - CAMPUS URUCUI","RODOVIA PI 247 , KM 07, PORTAL DOS CERRADOS, 247 PORTAL DOS CERRADOS. 64860-000 Uruçuí - PI.","(89) 35443111",c(-44.5107712559976, -7.27843937786527),"IF",-44.5107712559976,-7.27843937786527
"49901","CE","23","IFCE - CAMPUS FORTALEZA","AVENIDA TREZE DE MAIO, 2081 BENFICA. 60040-215 Fortaleza - CE.","(85) 33073666",c(-38.5356, -3.744075),"IF",-38.5356,-3.744075
"52365","CE","23","IFCE - CAMPUS IGUATU","RODOVIA CE-060 KM 05, S/N CAJAZEIRAS. 63503-790 Iguatu - CE.","(88) 35821000",c(-39.270463, -6.39350595),"IF",-39.270463,-6.39350595
"52945","CE","23","IFCE - CAMPUS CRATO","RODOVIA CE - 292, GISELIA PINHEIRO. 63115-500 Crato - CE.","(88) 35868114",c(-39.44891301, -7.20480522),"IF",-39.44891301,-7.20480522
"54137","CE","23","IFCE - CAMPUS JUAZEIRO DO NORTE","AVENIDA GOVERNADOR PLACIDO ADERALDO CASTELO, 1646 LAGOA SECA. 63040-540 Juazeiro do Norte - CE.","(88) 21015300",c(-39.30613, -7.244796),"IF",-39.30613,-7.244796
"55237","CE","23","IFCE - CAMPUS ARACATI","CE 040, KM 137.1, S/N AEROPORTO. 62800-000 Aracati - CE.","(88) 33031200",c(-37.7914524066915, -4.5672043933024),"IF",-37.7914524066915,-4.5672043933024
"55245","CE","23","IFCE - CAMPUS TIANGUA","RODOVIA CE 187, 0 SAIDA P VICOSA. AEROPORTO. 62320-000 Tianguá - CE.","(88) 36717900",c(-41.01269021, -3.73286517),"IF",-41.01269021,-3.73286517
"55246","CE","23","IFCE - CAMPUS ACARAU","AV. DES. ARMANDO DE SALES LOUZADA, S/N PROXIMO AO FORUM. MONSENHOR JOSE EDSON MAGALHAES. 62580-000 Acaraú - CE.","(88) 36614103",c(-40.1132756844163, -2.88906822446734),"IF",-40.1132756844163,-2.88906822446734
"55247","CE","23","IFCE - CAMPUS QUIXADA","AVENIDA JOSE DE FREITAS QUEIROZ, 5000 CEDRO. 63902-580 Quixadá - CE.","(88) 34120111",c(-39.05897969, -4.97860681),"IF",-39.05897969,-4.97860681
"55248","CE","23","IFCE - CAMPUS TAUA","AVENIDA ANTONIO TEIXEIRA BENEVIDES, 01 COLIBRIS. 63660-000 Tauá - CE.","(88) 34374249",c(-40.3003192786503, -6.00218530744873),"IF",-40.3003192786503,-6.00218530744873
"55266","CE","23","IFCE - CAMPUS BATURITE","RUA OUVIDOR MOR VITORIANO SOARES BARBOSA, 01 SANHARAO. 62760-000 Baturité - CE.","(85) 33479150",c(-38.8639233134839, -4.34306062723882),"IF",-38.8639233134839,-4.34306062723882
"55399","CE","23","IFCE - CAMPUS CEDRO","ALAMEDA JOSE QUINTINO, S/N PRADO. 63400-000 Cedro - CE.","(88) 35641000",c(-39.05525, -6.601066),"IF",-39.05525,-6.601066
"55435","CE","23","IFCE - CAMPUS JAGUARIBE","RUA PEDRO BEZERRA DE MENEZES, 387 MANOEL COSTA MORAIS. 63475-000 Jaguaribe - CE.","(88) 35221117",c(-38.6096150614681, -5.87930602022063),"IF",-38.6096150614681,-5.87930602022063
"55704","CE","23","IFCE - CAMPUS CAUCAIA","RUA FRANCISCO DA ROCHA MARTINS, SN PABUSSU. 61600-050 Caucaia - CE.","(85) 37871450",c(-38.6723283333333, -3.73076166666667),"IF",-38.6723283333333,-3.73076166666667
"55712","CE","23","IFCE - CAMPUS UBAJARA","RUA LUIZ CUNHA, 178 MONTE CASTELO. 62350-000 Ubajara - CE.","(88) 36349600",c(-40.91746, -3.844558),"IF",-40.91746,-3.844558
"55713","CE","23","IFCE - CAMPUS TABULEIRO DO NORTE","RODOVIA CE 377 KM 2, S/N SITIO TAPERINHA. 62960-000 Tabuleiro do Norte - CE.","(88) 34012282",c(-38.1452535, -5.23743965),"IF",-38.1452535,-5.23743965
"55714","CE","23","IFCE - CAMPUS MORADA NOVA","AV. PREFEITO RAIMUNDO JOSE RABELO, 2717 JULIA SANTIAGO. 62940-000 Morada Nova - CE.","(88) 34223727",c(-38.36547799, -5.09051577),"IF",-38.36547799,-5.09051577
"56073","CE","23","IFCE - CAMPUS CAMOCIM","RUA DOUTOR RAIMUNDO CALS, 2041 CIDADE COM DEUS. 62400-000 Camocim - CE.","(88) 36210649",c(-40.8602816666667, -2.89821666666666),"IF",-40.8602816666667,-2.89821666666666
"56509","CE","23","IFCE - CAMPUS ITAPIPOCA","AVENIDA DA UNIVERSIDADE, 102 MADALENAS. 62505-090 Itapipoca - CE.","(85) 34012374",c(-39.56966581, -3.48909742),"IF",-39.56966581,-3.48909742
"56510","CE","23","IFCE - CAMPUS JAGUARUANA","AV. ANTONIO DA ROCHA FREITAS, 1566 CENTRO. 62823-970 Jaguaruana - CE.","(88) 992060142",c(-37.7864326, -4.83749164),"IF",-37.7864326,-4.83749164
"56512","CE","23","IFCE - CAMPUS GUARAMIRANGA","SITIO GUARAMIRANGA, S/N CENTRO. 62766-000 Guaramiranga - CE.","(85) 33074009",c(-38.9319154993062, -4.26692700013916),"IF",-38.9319154993062,-4.26692700013916
"56885","CE","23","IFCE - CAMPUS BOA VIAGEM","BR 020 KM 209, SN ANAFUE. 63870-000 Boa Viagem - CE.","(88) 989566689",c(-39.7067057229154, -5.08300499742965),"IF",-39.7067057229154,-5.08300499742965
"56886","CE","23","IFCE - CAMPUS HORIZONTE","RUA FRANCISCA CECILIA DE SOUSA, S/N PLANALTO HORIZONTE. 62884-105 Horizonte - CE.","(85) 989566693",c(-38.4806550387293, -4.11387604661286),"IF",-38.4806550387293,-4.11387604661286
"56888","CE","23","IFCE - CAMPUS PARACURU","RODOVIA CE 341, KM 02 PARQUE NOVO PARACURU. 62680-000 Paracuru - CE.","(85) 34012210",c(-39.04363931, -3.44481503),"IF",-39.04363931,-3.44481503
"57426","CE","23","IFCE - CAMPUS ACOPIARA","ROD. CE 060, KM 332, S/N VILA MARTINS. 63560-000 Acopiara - CE.","(88) 34012217",c(-39.4744612555951, -6.06631093192846),"IF",-39.4744612555951,-6.06631093192846
"57427","CE","23","IFCE - CAMPUS MARANGUAPE","AVENIDA JOAQUIM LOPES DE ABREU, RODOVIA CE - 065. NOVO PARQUE IRACEMA. 61949-210 Maranguape - CE.","(85) 996678811",c(-38.6840085902486, -3.91677441543574),"IF",-38.6840085902486,-3.91677441543574
"57873","CE","23","IFCE - CAMPUS MARACANAU","AVENIDA PARQUE CENTRAL, DISTRITO INDUSTRIAL I. 61939-140 Maracanaú - CE.","(85) 38786301",c(-38.611047277263, -3.87273183558497),"IF",-38.611047277263,-3.87273183558497
"58062","CE","23","IFCE - CAMPUS LIMOEIRO DO NORTE","RUA ESTEVAM REMIGIO, 1145 CENTRO. 62930-000 Limoeiro do Norte - CE.","(85) 34012290",c(-38.09371603, -5.14555588),"IF",-38.09371603,-5.14555588
"58198","CE","23","IFCE - CAMPUS CANINDE","RODOVIA BR 020, KM 303, S/N JUBAIA. 62700-000 Canindé - CE.","(85) 33430566",c(-39.3127008, -4.3905464),"IF",-39.3127008,-4.3905464
"58203","CE","23","IFCE - CAMPUS CRATEUS","AVENIDA DOUTOR GERALDO BARBOSA MARQUES, 567 VENANCIOS. 63708-260 Crateús - CE.","(88) 36923864",c(-40.6582195870578, -5.17129667568952),"IF",-40.6582195870578,-5.17129667568952
"61171","RN","24","IFRN - CAMPUS NATAL - CENTRAL","AVENIDA SENADOR SALGADO FILHO, 1559, TIROL, 59015-000 Natal - RN.","",c(-35.20444, -5.812038),"IF",-35.20444,-5.812038
"61782","RN","24","IFRN - CAMPUS MOSSORO","RUA RAIMUNDO FIRMINO DE OLIVEIRA, 400 ULRICK GRAFF. 59628-330 Mossoró - RN.","(84) 34222652",c(-37.32, -5.2135),"IF",-37.32,-5.2135
"62705","RN","24","IFRN - CAMPUS NOVA CRUZ","AV JOSE RODRIGUES DE AQUINO FILHO, 640 RN 120. ALTO DE SANTA LUZIA. 59215-000 Nova Cruz - RN.","(84) 40054107",c(-35.445194, -6.47132323),"IF",-35.445194,-6.47132323
"62706","RN","24","IFRN - CAMPUS PARNAMIRIM","RUA ANTONIA DE LIMA PAIVA, 155 NOVA ESPERANCA. 59143-455 Parnamirim - RN.","(84) 40054108",c(-35.26622, -5.939247),"IF",-35.26622,-5.939247
"62709","RN","24","IFRN - CAMPUS NATAL - CIDADE ALTA","AVENIDA RIO BRANCO, 743, CIDADE ALTA, 743 CIDADE ALTA. 59025-002 Natal - RN.","(84) 40050950",c(-35.20745, -5.788747),"IF",-35.20745,-5.788747
"62710","RN","24","IFRN - CAMPUS SAO GONCALO DO AMARANTE","RUA PROF CARLOS GUEDES ALCOFORADO, SN, CENTRO, SN CENTRO. 59291-727 São Gonçalo do Amarante - RN.","(84) 40054111",c(-35.33813975, -5.78953114),"IF",-35.33813975,-5.78953114
"62825","RN","24","IFRN - CAMPUS CURRAIS NOVOS","RUA MANOEL LOPES FILHO, N773, VALFREDO GALVAO, 773 VALFREDO GALVAO. 59380-000 Currais Novos - RN.","(84) 40054103",c(-36.53412, -6.253073),"IF",-36.53412,-6.253073
"62826","RN","24","IFRN - CAMPUS IPANGUACU","RN 118, S/N, POVOADO BASE FISICA, ZONA RURAL, 59508-000 Ipanguaçu - RN.","(84) 40054104",c(-36.8714, -5.535398),"IF",-36.8714,-5.535398
"62827","RN","24","IFRN - CAMPUS NATAL - ZONA NORTE","RUA BRUSQUE, 2926 CONJUNTO SANTA CATA. POTENGI. 59112-490 Natal - RN.","(84) 40069504",c(-35.26055, -5.749118),"IF",-35.26055,-5.749118
"62924","RN","24","IFRN - CAMPUS CANGUARETAMA","BR101, KM 160, S/N AREIA BRANCA. 59190-000 Canguaretama - RN.","(84) 40054114",c(-35.16161041, -6.35790418),"IF",-35.16161041,-6.35790418
"62925","RN","24","IFRN - CAMPUS CEARA-MIRIM","BR406, KM 145, S/N PLANALTO. 59570-000 Ceará-Mirim - RN.","(84) 40054113",c(-35.4289073590519, -5.65120635554721),"IF",-35.4289073590519,-5.65120635554721
"62926","RN","24","IFRN - CAMPUS SAO PAULO DO POTENGI","RN120, KM 2, NOVO JUREMAL. 59460-000 São Paulo do Potengi - RN.","(84) 40054112",c(-35.75475, -5.895578),"IF",-35.75475,-5.895578
"63019","RN","24","IFRN - CAMPUS AVANCADO PARELHAS","RUA DR MAURO DUARTE, S/N, JOSE CLOVIS, 59360-000 Parelhas - RN.","(84) 40054115",c(-36.66820731, -6.69907977),"IF",-36.66820731,-6.69907977
"63529","RN","24","IFRN - CAMPUS SANTA CRUZ","RUA SAO BRAZ, 304, BAIRRO PARAISO, 304 PARAISO. 59200-000 Santa Cruz - RN.","(84) 40054110",c(-36.0278016666667, -6.228475),"IF",-36.0278016666667,-6.228475
"63530","RN","24","IFRN - CAMPUS MACAU","RUA DAS MARGARIDAS, 300 COHAB. 59500-000 Macau - RN.","(84) 40054106",c(-36.5745495366342, -5.15102510817655),"IF",-36.5745495366342,-5.15102510817655
"63531","RN","24","IFRN - CAMPUS APODI","RN 233 KM 02 CHAPADA DO APODI APODI/RN 59700000, 59700-000 Apodi - RN.","(84) 40054101",c(-37.80776102, -5.62674059),"IF",-37.80776102,-5.62674059
"63532","RN","24","IFRN - CAMPUS PAU DOS FERROS","BR 405, KM 154, CHICO CAJA. 59900-000 Pau dos Ferros - RN.","(84) 40054109",c(-38.20466, -6.14618),"IF",-38.20466,-6.14618
"63533","RN","24","IFRN - CAMPUS JOAO CAMARA","BR 406, KM 73,, 3500 PERIMETRO RURAL. PERIMETRO RURAL. 59550-000 João Câmara - RN.","(84) 40054105",c(-35.7983309403062, -5.54384603630751),"IF",-35.7983309403062,-5.54384603630751
"63534","RN","24","IFRN - CAMPUS CAICO","RN 288, S/N, NOVA CAICO, 59300-000 Caicó - RN.","",c(-37.06898, -6.446315),"IF",-37.06898,-6.446315
"63862","PB","25","IFPB - CAMPUS CAJAZEIRAS","R JOSE ANTONIO DA SILVA, 300 JARDIM OASIS. 58900-000 Cajazeiras - PB.","(83) 35324100",c(-38.5447480995208, -6.88966637011617),"IF",-38.5447480995208,-6.88966637011617
"64123","PB","25","IFPB - CAMPUS SOUSA","AVENIDA PRESIDENTE TANCREDO NEVES, S/N JARDIM SORRILANDIA III. 58800-970 Sousa - PB.","(83) 35561029",c(-38.23071449, -6.78016581),"IF",-38.23071449,-6.78016581
"67363","PB","25","IFPB - CAMPUS JOAO PESSOA","AVENIDA PRIMEIRO DE MAIO, 720 CAMPUS JOAO PESSOA. JAGUARIBE. 58015-430 João Pessoa - PB.","(83) 36121200",c(-34.87419, -7.13499),"IF",-34.87419,-7.13499
"68646","PB","25","IFPB - CAMPUS GUARABIRA","RUA PROFESSOR CARLOS LEONARDO ARCOVERDE, SN KM-02. RODOVIA PB 057. 58200-000 Guarabira - PB.","(83) 981956465",c(-35.469996, -6.8574604),"IF",-35.469996,-6.8574604
"68842","PB","25","IFPB - CAMPUS AVANCADO CABEDELO CENTRO","RUA PASTOR JOSE ALVES DE OLIVEIRA, SN KM 1 BR 230. CENTRO. 58100-222 Cabedelo - PB.","(83) 32485400",c(-34.83291692, -6.9729009),"IF",-34.83291692,-6.9729009
"68843","PB","25","IFPB - CAMPUS CATOLE DO ROCHA","RUA CICERO PEREIRA DE LIMA, 227 JOAO PEREIRA DE LIMA. 58884-000 Catolé do Rocha - PB.","(83) 991164749",c(-37.75555133, -6.34091022),"IF",-37.75555133,-6.34091022
"68860","PB","25","IFPB - CAMPUS AVANCADO JOAO PESSOA MANGABEIRA","AVENIDA HILTON SOUTO MAIOR, SN SEDE PROVISORIA. MANGABEIRA. 58055-018 João Pessoa - PB.","(83) 991197136",c(-34.8254923, -7.1631705),"IF",-34.8254923,-7.1631705
"68862","PB","25","IFPB - CAMPUS ITABAIANA","RODOVIA PB 054 , KM 17, SN PROXIMO AO HRI. ALTO ALEGRE. 58360-000 Itabaiana - PB.","(83) 991271232",c(-35.3457855340093, -7.30454186908901),"IF",-35.3457855340093,-7.30454186908901
"68863","PB","25","IFPB - CAMPUS ESPERANCA","JOAQUIM VIRGULINO DA SILVA, SN CENTRO. 58135-000 Esperança - PB.","(83) 991265817",c(-35.8614190947598, -7.02360578813313),"IF",-35.8614190947598,-7.02360578813313
"68864","PB","25","IFPB - CAMPUS ITAPORANGA","BR 361, KM 116, SN 58780-000 Itaporanga - PB.","(83) 999348385",c(-38.1417138409225, -7.31872128323402),"IF",-38.1417138409225,-7.31872128323402
"68871","PB","25","IFPB - CAMPUS AVANCADO SOLEDADE","BR 230, KM 215, SN SAO JOSE. 58155-000 Soledade - PB.","(83) 996570900",c(-36.3565756, -7.06039978),"IF",-36.3565756,-7.06039978
"69042","PB","25","IFPB - CAMPUS AVANCADO AREIA","RUA VIGARIO ODILON, 152 CENTRO. 58397-000 Areia - PB.","(83) 33622206",c(-35.70444947, -6.97054562),"IF",-35.70444947,-6.97054562
"69043","PB","25","IFPB - CAMPUS SANTA LUZIA","RA DEPUTADO JADER MEDEIROS, S/N CENTRO. 58600-000 Santa Luzia - PB.","(83) 996343047",c(-36.91978544, -6.87390276),"IF",-36.91978544,-6.87390276
"69044","PB","25","IFPB - CAMPUS AVANCADO PEDRAS DE FOGO","RUA ANDRE VIDAL DE NEGREIROS, S/N CENTRO. 58328-000 Pedras de Fogo - PB.","(83) 991247874",c(-35.1169151, -7.40205166),"IF",-35.1169151,-7.40205166
"69121","PB","25","IFPB - CAMPUS CAMPINA GRANDE","RUA TRANQUILINO COELHO LEMOS, 671 DINAMERICA. 58432-300 Campina Grande - PB.","(83) 21026200",c(-35.91678, -7.239935),"IF",-35.91678,-7.239935
"69313","PB","25","IFPB - CAMPUS PATOS","AC RODOVIA PB 110, SN ALTO DA TUBIBA. 58708-500 Patos - PB.","(83) 34239676",c(-37.28582082, -7.07457291),"IF",-37.28582082,-7.07457291
"69314","PB","25","IFPB - CAMPUS CABEDELO","RUA SANTA RITA DE CASSIA, 1900 JARDIM CAMBOINHA. 58103-772 Cabedelo - PB.","(83) 32485400",c(-34.83432, -7.004212),"IF",-34.83432,-7.004212
"69315","PB","25","IFPB - CAMPUS PRINCESA ISABEL","SITIO BARRO VERMELHO, SN ZONA RURAL. 58755-000 Princesa Isabel - PB.","(83) 991920331",c(-38.0178909, -7.7577244),"IF",-38.0178909,-7.7577244
"69316","PB","25","IFPB - CAMPUS PICUI","ACESSO A RODOVIA PB 151, S/N CENECISTA. 58187-000 Picuí - PB.","(83) 33712727",c(-36.3611619919538, -6.50877043604851),"IF",-36.3611619919538,-6.50877043604851
"69317","PB","25","IFPB - CAMPUS MONTEIRO","AC RODOVIA PB - 264, S/N VILA SANTA MARIA. 58500-000 Monteiro - PB.","(83) 33513703",c(-37.1198827307671, -7.90561799425632),"IF",-37.1198827307671,-7.90561799425632
"70758","PE","26","IF SERTAO-PE - CAMPUS PETROLINA ZONA RURAL","PE 647, KM 22, PISNC N - 4, ZONA RURAL, PISNC N - 4. 56302-970 Petrolina - PE.","(87) 21018050",c(-40.68848, -9.336241),"IF",-40.68848,-9.336241
"70826","PE","26","IF SERTAO-PE - CAMPUS PETROLINA","RUA MARIA LUZIA DE ARAUJO GOMES CABRAL, SN JOAO DE DEUS. 56316-686 Petrolina - PE.","(87) 21014300",c(-40.53954, -9.362303),"IF",-40.53954,-9.362303
"71406","PE","26","IFPE - CAMPUS BELO JARDIM","RUA SEBASTIAO RODRIGUES DA COSTA, S/N SAO PEDRO. 55155-730 Belo Jardim - PE.","(81) 34113200",c(-36.41664363, -8.31978683),"IF",-36.41664363,-8.31978683
"73876","PE","26","IFPE - CAMPUS VITORIA DE SANTO ANTAO","FAZENDA TERRA PRETA, S/N MATRIZ. 55602-970 Vitória de Santo Antão - PE.","(81) 31141981",c(-35.2915349830184, -8.10100141182105),"IF",-35.2915349830184,-8.10100141182105
"74006","PE","26","IFPE - CAMPUS BARREIROS","FAZENDA SAPE, SN ZONA RURAL. 55560-000 Barreiros - PE.","(81) 36751117",c(-35.1956660673022, -8.82306712679565),"IF",-35.1956660673022,-8.82306712679565
"75593","PE","26","IFPE - CAMPUS RECIFE","AV PROF LUIZ FREIRE, 500 CIDADE UNIVERSITARIA. 50740-545 Recife - PE.","(81) 21251789",c(-34.95026603, -8.05913962),"IF",-34.95026603,-8.05913962
"76181","PE","26","IFPE - CAMPUS AFOGADOS DA INGAZEIRA","RUA EDSON BARBOSA DE ARAUJO, S/N MANOELA VALADARES. 56800-000 Afogados da Ingazeira - PE.","(87) 32111207",c(-37.63202826, -7.76407529),"IF",-37.63202826,-7.76407529
"76236","PE","26","IFPE - CAMPUS PESQUEIRA","BR 232 KM 208, SN PRADO. 55200-000 Pesqueira - PE.","(87) 34011112",c(-36.6801990196109, -8.3665389334783),"IF",-36.6801990196109,-8.3665389334783
"77002","PE","26","IFPE - CAMPUS GARANHUNS","RUA RUA PADRE AGOBAR VALENCA, S/N SEVERIANO DE MORAES FILHO. 55299-387 Garanhuns - PE.","(87) 32213100",c(-36.4618927, -8.8770367),"IF",-36.4618927,-8.8770367
"79163","PE","26","IF SERTAO-PE - CAMPUS SANTA MARIA DA BOA VISTA","BR 428, KM 94, S/N PREDIO DEFINITIVO. ZONA RURAL. 56380-000 Santa Maria da Boa Vista - PE.","(87) 999528816",c(-39.87628348, -8.78862301),"IF",-39.87628348,-8.78862301
"79167","PE","26","IF SERTAO-PE - CAMPUS SERRA TALHADA","RODOVIA PE 320, KM 126, ZONA RURAL, AREA RURAL DE SERRA TALHADA. 56915-899 Serra Talhada - PE.","",c(-38.227847808452, -7.97535134479838),"IF",-38.227847808452,-7.97535134479838
"79241","PE","26","IFPE - CAMPUS PAULISTA","AVENIDA DR. RODOLFO AURELIANO, 2182 VILA TORRES GALVAO. 53403-740 Paulista - PE.","(81) 31179402",c(-34.87170648, -7.95730877),"IF",-34.87170648,-7.95730877
"79249","PE","26","IFPE - CAMPUS JABOATAO DOS GUARARAPES","AV. BARAO DE LUCENA, 251 JABOATAO CENTRO. 54410-390 Jaboatão dos Guararapes - PE.","(81) 32017312",c(-35.0161494221538, -8.11239556409419),"IF",-35.0161494221538,-8.11239556409419
"79250","PE","26","IFPE - CAMPUS CABO DE SANTO AGOSTINHO","RUA SEBASTIAO JOVENTINO, S/Nº DESTILARIA. 54510-110 Cabo de Santo Agostinho - PE.","(81) 38785805",c(-35.02591741, -8.27556802),"IF",-35.02591741,-8.27556802
"79251","PE","26","IFPE - CAMPUS OLINDA","AVENIDA FAGUNDES VARELA, 375 JARDIM ATLANTICO. 53140-110 Olinda - PE.","(81) 32141812",c(-34.84094759, -7.97786792),"IF",-34.84094759,-7.97786792
"79252","PE","26","IFPE - CAMPUS IGARASSU","AVENIDA ALFREDO BANDEIRA DE MELO, 320 BR- KM 43,5. CENTRO. 53610-000 Igarassu - PE.","(81) 84916606",c(-34.91038741, -7.84413523),"IF",-34.91038741,-7.84413523
"79253","PE","26","IFPE - CAMPUS PALMARES","BR 101, KM 186, S/N ENGENHO SAO MANOEL. 55540-000 Palmares - PE.","",c(-35.56907946, -8.6655148),"IF",-35.56907946,-8.6655148
"79503","PE","26","IFPE - CAMPUS ABREU E LIMA","RUA CORONEL URBANO RIBEIRO DE SENA, 81 COLEGIO SAO JOSE. TIMBO. 53520-560 Abreu e Lima - PE.","(81) 984917819",c(-34.90438429, -7.90941265),"IF",-34.90438429,-7.90941265
"79821","PE","26","IFPE - CAMPUS IPOJUCA","PE 60, KM 14, S/N CALIFORNIA. 55590-000 Ipojuca - PE.","(81) 33112513",c(-35.04140451, -8.38482299),"IF",-35.04140451,-8.38482299
"79889","PE","26","IF SERTAO-PE - CAMPUS FLORESTA","RUA PROJETADA,, S/N CAETANO II - N4. 56400-000 Floresta - PE.","(87) 38772708",c(-38.58154705, -8.60277875),"IF",-38.58154705,-8.60277875
"80320","PE","26","IF SERTAO-PE - CAMPUS OURICURI","ESTRADA DO TAMBORIL, S/N 56200-000 Ouricuri - PE.","(87) 81223778",c(-40.0998952124641, -7.88548666231698),"IF",-40.0998952124641,-7.88548666231698
"80321","PE","26","IF SERTAO-PE - CAMPUS SALGUEIRO","RODOVIA BR 232, KM 508, SEM NUMERO ZONA RURAL. 56000-000 Salgueiro - PE.","(87) 34210050",c(-39.09498, -8.057998),"IF",-39.09498,-8.057998
"82055","AL","27","IFAL - CAMPUS MACEIO","AVENIDA DO FERROVIARIO, 530 CENTRO. 57020-600 Maceió - AL.","(82) 21267000",c(-35.73201026, -9.66424835),"IF",-35.73201026,-9.66424835
"82202","AL","27","IFAL - CAMPUS SATUBA","CENTRO, SN AREA URBANA. 57120-000 Satuba - AL.","(82) 21266500",c(-35.8205309137702, -9.57354761660099),"IF",-35.8205309137702,-9.57354761660099
"82508","AL","27","IFAL - CAMPUS SANTANA DO IPANEMA","AL 130, 1609 DOMINGOS ACACIO. 57500-000 Santana do Ipanema - AL.","(82) 31941150",c(-37.2425583333333, -9.38453333333333),"IF",-37.2425583333333,-9.38453333333333
"82509","AL","27","IFAL - CAMPUS SAO MIGUEL DOS CAMPOS","RUA VISCONDE DE SINIMBU, 32 CENTRO. 57240-008 São Miguel dos Campos - AL.","(82) 21266592",c(-36.0958603, -9.78179893),"IF",-36.0958603,-9.78179893
"82511","AL","27","IFAL - CAMPUS PIRANHAS","AVENIDA SERGIPE, S/N IFAL. XINGO. 57460-000 Piranhas - AL.","(82) 21266430",c(-37.7658327, -9.62202383),"IF",-37.7658327,-9.62202383
"82512","AL","27","IFAL - CAMPUS ARAPIRACA","RODOVIA AL 110, 359 DEPUTADO NEZINHO. 57301-100 Arapiraca - AL.","(82) 81060559",c(-36.6312816666667, -9.74531333333333),"IF",-36.6312816666667,-9.74531333333333
"82517","AL","27","IFAL - CAMPUS MURICI","LOTEAMENTO PREFEITO PEDRO TENORIO RAPOSO, S/N BR 104, KM 57. 57820-000 Murici - AL.","(82) 21266340",c(-35.9362456, -9.3085417),"IF",-35.9362456,-9.3085417
"82519","AL","27","IFAL - CAMPUS MARAGOGI","RODOVIA AL 101 NORTE, S/N KM 139. PEROBA. 57955-000 Maragogi - AL.","(82) 21266270",c(-35.1744374, -8.94335716),"IF",-35.1744374,-8.94335716
"82527","AL","27","IFAL - CAMPUS PENEDO","RODOVIA ENGENHEIRO JOAQUIM GONCALVES, S/N LOTEAMENTO SAO JOSE. DOM CONSTANTINO. 57200-000 Penedo - AL.","(82) 31941150",c(-36.5442821, -10.28627454),"IF",-36.5442821,-10.28627454
"82722","AL","27","IFAL - CAMPUS BATALHA","AVENIDA GOVERNADOR AFRANIO LAGES, S/N POLO AGROALIMENTAR. CENTRO. 57420-000 Batalha - AL.","(82) 31941150",c(-37.1270293090492, -9.6691170707345),"IF",-37.1270293090492,-9.6691170707345
"82723","AL","27","IFAL - CAMPUS RIO LARGO","RODOVIA BR 104, KM 91 - 1º RETORNO NO SENTIDO DO AEROPORTO INTERNACIONAL ZUMBI DOS PALMARES., S/N ANTIGO ESPACO REVIVE. TABULEIRO DO PINTO. 57100-971 Rio Largo - AL.","(82) 21266290",c(-35.804003, -9.5111994),"IF",-35.804003,-9.5111994
"82724","AL","27","IFAL - CAMPUS CORURIPE","RODOVIA ENGENHEIRO GUTTEMBERG BREDA NETO, S/N AL-101 SUL. ALTO DO CRUZEIRO. 57230-000 Coruripe - AL.","(82) 21266240",c(-36.1566525, -10.12603423),"IF",-36.1566525,-10.12603423
"82725","AL","27","IFAL - CAMPUS VICOSA","RUA MOTA LIMA, 35 CENTRO. 57700-000 Viçosa - AL.","(82) 21266490",c(-36.2413917202502, -9.37093568500131),"IF",-36.2413917202502,-9.37093568500131
"82810","AL","27","IFAL - CAMPUS MACEIO BENEDITO BENTES","AVENIDA BENEDITO BENTES, S/N BENEDITO BENTES. 57084-649 Maceió - AL.","(82) 21266230",c(-35.7294346299022, -9.55149541608989),"IF",-35.7294346299022,-9.55149541608989
"83180","AL","27","IFAL - CAMPUS MARECHAL DEODORO","RUA LOURIVAL ALFREDO, 176 POEIRA. 57160-000 Marechal Deodoro - AL.","(82) 21266300",c(-35.8936099, -9.7124212),"IF",-35.8936099,-9.7124212
"84522","SE","28","IFS - CAMPUS LAGARTO","RUA CAUBY, 523 ZONA RURAL. JARDIM CAMPO NOVO. 49400-000 Lagarto - SE.","(79) 33211505",c(-37.6569299, -10.9387678),"IF",-37.6569299,-10.9387678
"85026","SE","28","IFS - CAMPUS ARACAJU","AVENIDA ENG GENTIL TAVARES DA MOTA, 1166 GETULIO VARGAS. 49055-260 Aracaju - SE.","(79) 37113100",c(-37.0650023873895, -10.9153950959444),"IF",-37.0650023873895,-10.9153950959444
"85144","SE","28","IFS - CAMPUS SAO CRISTOVAO","BR 101 - KM 96, S/N ZONA RURAL. POVOADO QUISSAMA. 49100-000 São Cristóvão - SE.","(79) 37113051",c(-37.1857802, -10.9136605),"IF",-37.1857802,-10.9136605
"85988","SE","28","IFS - CAMPUS ESTANCIA","RUA JOAO CAFE FILHO, 260 PREDIO. CIDADE NOVA. 49200-000 Estância - SE.","(79) 37113291",c(-37.4224533333333, -11.23591),"IF",-37.4224533333333,-11.23591
